Date,Dhaka AQI,pressure_level,latitude,longitude,co,aermr04,no2,no,go3,pan,c3h8,q,so2,t,r,u,v,pm1_combined,pm2p5_combined,pm10_combined
1/2/2023,231,1000,23.75,90.32,3.73E-07,1.03E-10,1.02E-08,2.15E-12,1.17E-07,4.60E-09,2.31E-09,0.008464269,1.63E-08,294.40918,53.915695,-0.08145863,-1.854928,9.87E-08,1.16E-07,1.69E-07
1/3/2023,256,1000,23.75,90.32,2.82E-07,7.23E-11,8.07E-09,2.94E-12,9.08E-08,2.98E-09,1.55E-09,0.008773707,5.84E-09,293.65796,58.02652,0.69903815,-2.7547045,5.97E-08,7.06E-08,1.02E-07
1/4/2023,202,1000,23.75,90.32,2.82E-07,5.87E-11,9.96E-09,5.22E-12,8.44E-08,2.70E-09,1.57E-09,0.009067897,4.88E-09,293.21484,62.686356,1.7440968,-4.031641,5.23E-08,6.17E-08,8.85E-08
1/5/2023,249,1000,23.75,90.32,3.02E-07,5.97E-11,1.23E-08,9.08E-12,8.80E-08,3.39E-09,1.74E-09,0.009401191,4.45E-09,293.41455,62.947067,2.9347773,-4.6796293,4.93E-08,5.82E-08,8.36E-08
1/6/2023,259,1000,23.75,90.32,2.93E-07,5.41E-11,9.92E-09,4.50E-12,8.55E-08,3.07E-09,1.75E-09,0.00940004,4.65E-09,293.77344,62.060837,3.4560328,-3.4267626,5.23E-08,6.16E-08,8.85E-08
1/7/2023,272,1000,23.75,90.32,3.32E-07,2.97E-11,1.33E-08,4.35E-12,8.75E-08,3.61E-09,2.18E-09,0.01068414,6.84E-09,294.59937,66.78842,2.5244265,-3.005396,5.37E-08,6.30E-08,9.03E-08
1/8/2023,302,1000,23.75,90.32,3.36E-07,8.79E-12,1.29E-08,2.51E-12,1.00E-07,3.41E-09,2.15E-09,0.011221003,1.45E-08,296.58472,61.750275,0.97925335,-3.7785292,4.62E-08,5.40E-08,7.74E-08
1/9/2023,272,1000,23.75,90.32,3.42E-07,1.71E-11,1.22E-08,2.46E-12,1.03E-07,3.47E-09,2.25E-09,0.010577753,1.34E-08,296.5432,58.397415,1.5713015,-3.1151285,5.89E-08,6.89E-08,9.86E-08
1/10/2023,263,1000,23.75,90.32,3.87E-07,2.40E-11,1.74E-08,4.16E-12,9.61E-08,3.48E-09,2.77E-09,0.009121664,7.27E-09,296.11328,52.219162,3.3630877,-1.6023788,6.06E-08,7.10E-08,1.02E-07
1/11/2023,283,1000,23.75,90.32,5.00E-07,5.88E-11,1.29E-08,2.16E-12,1.22E-07,5.31E-09,3.51E-09,0.008041721,1.12E-08,294.75586,50.029587,3.163581,-1.5385618,8.94E-08,1.05E-07,1.50E-07
1/12/2023,329,1000,23.75,90.32,4.81E-07,7.28E-11,1.36E-08,1.08E-12,1.28E-07,5.24E-09,3.24E-09,0.007469121,1.10E-08,294.46436,48.00699,2.0258904,0.6784154,1.10E-07,1.29E-07,1.87E-07
1/13/2023,334,1000,23.75,90.32,6.81E-07,6.79E-11,1.45E-08,1.08E-12,1.57E-07,7.16E-09,4.58E-09,0.009093244,3.44E-08,296.0979,51.868744,-1.443346,1.1990967,1.48E-07,1.74E-07,2.49E-07
1/14/2023,248,1000,23.75,90.32,5.01E-07,2.66E-11,1.75E-08,1.76E-12,1.06E-07,3.93E-09,3.47E-09,0.012798958,2.05E-08,294.937,76.12761,0.36939305,2.5490465,1.09E-07,1.29E-07,1.89E-07
1/15/2023,256,1000,23.75,90.32,3.94E-07,1.68E-10,1.99E-08,5.10E-12,8.85E-08,2.96E-09,3.06E-09,0.008381423,1.47E-08,295.78174,48.73935,1.0657406,-2.53156,8.16E-08,9.73E-08,1.41E-07
1/16/2023,212,1000,23.75,90.32,4.54E-07,2.49E-10,1.44E-08,4.79E-12,1.03E-07,4.73E-09,3.02E-09,0.008759476,2.00E-08,293.67578,58.052002,0.38877147,-3.6506252,1.03E-07,1.23E-07,1.77E-07
1/17/2023,243,1000,23.75,90.32,4.85E-07,2.26E-10,9.69E-09,2.75E-12,1.25E-07,5.92E-09,2.90E-09,0.008046851,2.49E-08,293.00732,55.693527,0.982113,-2.823101,1.16E-07,1.37E-07,1.97E-07
1/18/2023,255,1000,23.75,90.32,5.31E-07,2.33E-10,1.26E-08,3.14E-12,1.26E-07,6.61E-09,3.29E-09,0.007317238,2.82E-08,292.1272,53.14708,0.6464124,-1.1174212,1.33E-07,1.58E-07,2.27E-07
1/19/2023,265,1000,23.75,90.32,3.59E-07,2.47E-10,1.03E-08,3.92E-12,1.08E-07,3.54E-09,2.22E-09,0.005865224,7.02E-09,293.07837,40.116318,2.000842,-2.3372889,1.04E-07,1.24E-07,1.79E-07
1/20/2023,273,1000,23.75,90.32,3.92E-07,2.16E-10,1.07E-08,3.77E-12,1.09E-07,4.31E-09,2.22E-09,0.007943459,6.30E-09,293.7544,52.478897,1.5305014,-2.5194035,1.08E-07,1.28E-07,1.84E-07
1/21/2023,313,1000,23.75,90.32,3.81E-07,2.46E-10,1.13E-08,2.77E-12,1.18E-07,4.17E-09,2.45E-09,0.007199448,8.45E-09,295.031,43.677032,1.0699043,-0.2220329,1.26E-07,1.49E-07,2.15E-07
1/22/2023,392,1000,23.75,90.32,5.55E-07,2.13E-10,1.86E-08,2.56E-12,1.42E-07,5.40E-09,3.74E-09,0.009012688,3.08E-08,296.75342,49.601562,0.25560474,-0.15083456,1.67E-07,1.97E-07,2.83E-07
1/23/2023,338,1000,23.75,90.32,6.90E-07,2.30E-10,2.43E-08,4.36E-12,1.42E-07,6.55E-09,5.18E-09,0.010557596,4.67E-08,297.51245,55.44696,-0.33623952,0.381454,2.07E-07,2.44E-07,3.50E-07
1/24/2023,268,1000,23.75,90.32,5.32E-07,1.65E-10,1.02E-08,3.19E-12,1.67E-07,6.86E-09,3.29E-09,0.009927161,3.36E-08,297.7229,51.746307,1.3926783,-2.3138542,1.48E-07,1.75E-07,2.50E-07
1/25/2023,337,1000,23.75,90.32,5.75E-07,1.57E-10,1.98E-08,7.81E-12,1.42E-07,5.89E-09,4.08E-09,0.011087485,2.19E-08,297.64624,57.61293,0.63670945,-0.5844539,1.69E-07,1.98E-07,2.84E-07
1/26/2023,338,1000,23.75,90.32,7.32E-07,1.71E-10,2.31E-08,1.03E-11,1.54E-07,8.06E-09,5.37E-09,0.012599498,3.95E-08,297.58862,65.88788,-0.06826037,-0.48094738,2.00E-07,2.36E-07,3.37E-07
1/27/2023,272,1000,23.75,90.32,4.28E-07,6.24E-11,1.69E-08,1.76E-11,1.13E-07,3.91E-09,2.71E-09,0.011038709,1.23E-08,298.00537,56.159775,2.8401527,-1.5900898,8.33E-08,9.84E-08,1.42E-07
1/28/2023,276,1000,23.75,90.32,4.46E-07,7.31E-11,2.02E-08,3.63E-11,9.55E-08,3.34E-09,3.06E-09,0.011184629,1.13E-08,297.36523,59.182327,3.0483494,-1.0247402,8.72E-08,1.03E-07,1.47E-07
1/29/2023,240,1000,23.75,90.32,3.40E-07,9.74E-11,1.34E-08,2.29E-11,1.04E-07,3.01E-09,2.03E-09,0.008785233,5.06E-09,296.85767,47.606873,1.9962778,-2.2831984,7.76E-08,9.17E-08,1.32E-07
1/30/2023,307,1000,23.75,90.32,3.76E-07,1.00E-10,1.08E-08,1.20E-11,1.43E-07,4.60E-09,2.21E-09,0.009068113,1.30E-08,298.49756,44.076096,1.5883188,-1.2860937,9.84E-08,1.16E-07,1.68E-07
1/31/2023,303,1000,23.75,90.32,4.42E-07,7.64E-11,2.49E-08,6.30E-11,9.72E-08,3.07E-09,3.03E-09,0.011158861,4.73E-09,298.29663,55.66249,2.955491,-1.356494,9.05E-08,1.07E-07,1.53E-07
2/1/2023,192,1000,23.75,90.32,4.91E-07,3.33E-11,2.30E-08,6.70E-11,9.21E-08,4.68E-09,3.48E-09,0.011608645,1.17E-08,296.5857,65.13524,2.7937546,-1.3369656,6.87E-08,8.09E-08,1.16E-07
2/2/2023,176,1000,23.75,90.32,2.98E-07,1.64E-10,1.85E-08,8.51E-11,8.61E-08,2.34E-09,2.12E-09,0.006845739,7.40E-09,295.48315,40.69304,3.1944609,-3.2185688,4.60E-08,5.54E-08,8.04E-08
2/3/2023,189,1000,23.75,90.32,3.92E-07,8.12E-11,2.13E-08,7.24E-11,1.03E-07,3.53E-09,2.60E-09,0.009049211,4.81E-09,296.41138,50.22969,3.6922522,-1.3464499,6.33E-08,7.47E-08,1.07E-07
2/4/2023,240,1000,23.75,90.32,4.74E-07,1.44E-10,3.04E-08,1.09E-10,1.16E-07,4.54E-09,3.35E-09,0.008768264,1.17E-08,296.7505,48.6904,3.6558495,-0.35706747,8.12E-08,9.63E-08,1.38E-07
2/5/2023,265,1000,23.75,90.32,4.94E-07,1.53E-10,2.29E-08,5.99E-11,1.32E-07,5.18E-09,3.22E-09,0.008689739,1.48E-08,296.93506,47.03473,3.0838661,-0.29968005,8.91E-08,1.06E-07,1.53E-07
2/6/2023,252,1000,23.75,90.32,3.54E-07,8.66E-11,2.34E-08,9.91E-11,1.03E-07,2.20E-09,2.34E-09,0.007015549,1.23E-08,297.58423,37.50827,3.0482016,-1.2001,4.93E-08,5.85E-08,8.51E-08
2/7/2023,217,1000,23.75,90.32,2.60E-07,8.48E-11,1.96E-08,8.94E-11,9.35E-08,1.52E-09,1.91E-09,0.006864213,1.25E-08,299.396,32.057114,2.2905607,1.090415,4.85E-08,5.79E-08,8.54E-08
2/8/2023,170,1000,23.75,90.32,2.95E-07,1.25E-11,3.30E-08,2.08E-10,7.34E-08,1.42E-09,2.29E-09,0.011539336,1.15E-08,298.04736,58.653015,-0.045968533,2.665534,4.53E-08,5.44E-08,8.11E-08
2/9/2023,269,1000,23.75,90.32,3.63E-07,1.68E-11,1.63E-08,3.89E-11,1.34E-07,5.24E-09,2.69E-09,0.012754776,1.81E-08,298.16895,64.25191,1.3856821,-0.003953483,7.86E-08,9.31E-08,1.36E-07
2/10/2023,182,1000,23.75,90.32,2.97E-07,6.55E-11,2.00E-08,7.43E-11,1.19E-07,2.52E-09,1.90E-09,0.007508811,1.02E-08,298.52344,37.409058,3.3274708,-1.1712132,4.76E-08,5.62E-08,8.11E-08
2/11/2023,234,1000,23.75,90.32,5.89E-07,3.62E-11,4.24E-08,1.67E-10,1.37E-07,4.22E-09,4.19E-09,0.010952178,3.79E-08,300.67603,47.53421,0.56473786,1.0115414,8.78E-08,1.03E-07,1.48E-07
2/12/2023,195,1000,23.75,90.32,4.14E-07,4.14E-11,2.73E-08,1.22E-10,1.14E-07,2.79E-09,2.83E-09,0.009852789,2.88E-08,300.1289,43.588806,2.8959723,1.1889839,5.59E-08,6.60E-08,9.56E-08
2/13/2023,178,1000,23.75,90.32,2.88E-07,1.42E-10,2.08E-08,1.33E-10,9.77E-08,1.84E-09,1.86E-09,0.00495027,1.42E-08,296.60938,26.935104,2.8746471,-2.9526024,3.47E-08,4.20E-08,6.23E-08
2/14/2023,189,1000,23.75,90.32,2.87E-07,6.59E-11,2.15E-08,1.25E-10,1.09E-07,2.86E-09,1.99E-09,0.005493537,6.16E-09,296.38647,30.619308,2.813572,-1.9859152,3.42E-08,4.06E-08,5.83E-08
2/15/2023,268,1000,23.75,90.32,3.29E-07,1.18E-10,1.38E-08,5.42E-11,1.28E-07,3.78E-09,1.78E-09,0.006760985,7.25E-09,296.80762,36.684784,1.889596,-0.29803497,5.69E-08,6.76E-08,9.70E-08
2/16/2023,273,1000,23.75,90.32,3.67E-07,1.29E-10,9.03E-09,2.26E-11,1.68E-07,5.42E-09,1.95E-09,0.00644258,1.56E-08,297.67554,33.585464,0.25258183,-0.20893276,7.77E-08,9.20E-08,1.32E-07
2/17/2023,298,1000,23.75,90.32,4.26E-07,8.51E-11,8.98E-09,1.95E-11,1.87E-07,6.25E-09,2.24E-09,0.00761367,1.78E-08,299.13818,35.758224,-0.16128433,-0.70089793,7.87E-08,9.31E-08,1.35E-07
2/18/2023,277,1000,23.75,90.32,4.67E-07,9.85E-11,1.13E-08,2.73E-11,1.70E-07,5.81E-09,2.65E-09,0.010193452,1.95E-08,299.1172,49.297073,2.4729881,2.623437,7.89E-08,9.45E-08,1.39E-07
2/19/2023,246,1000,23.75,90.32,4.00E-07,1.18E-10,1.29E-08,3.78E-11,1.38E-07,4.50E-09,2.24E-09,0.012201447,1.41E-08,298.7649,58.91118,1.042531,0.678633,9.00E-08,1.08E-07,1.57E-07
2/20/2023,221,1000,23.75,90.32,4.39E-07,1.47E-10,1.16E-08,3.31E-11,1.45E-07,3.80E-09,2.20E-09,0.011033379,1.60E-08,300.50488,48.220596,-0.49277544,0.1200313,1.08E-07,1.28E-07,1.85E-07
2/21/2023,175,1000,23.75,90.32,3.44E-07,5.28E-11,2.87E-08,2.15E-10,8.04E-08,1.36E-09,2.12E-09,0.013415691,1.15E-08,300.07153,60.673508,1.1400356,3.6025324,4.85E-08,5.82E-08,8.60E-08
2/22/2023,167,1000,23.75,90.32,3.29E-07,3.96E-11,3.26E-08,5.21E-10,7.08E-08,7.94E-10,2.01E-09,0.012537047,9.48E-09,301.26953,53.496017,0.7587904,6.144211,3.51E-08,4.27E-08,6.43E-08
2/23/2023,167,1000,23.75,90.32,2.58E-07,5.12E-11,1.77E-08,1.08E-10,1.04E-07,1.39E-09,1.56E-09,0.009865601,9.05E-09,302.43604,38.765106,0.39044362,2.3649902,4.60E-08,5.48E-08,8.06E-08
2/24/2023,173,1000,23.75,90.32,2.82E-07,3.60E-11,1.24E-08,4.59E-11,1.20E-07,2.80E-09,1.50E-09,0.012220658,9.35E-09,300.38257,54.837875,-0.6003287,0.9435285,6.21E-08,7.39E-08,1.08E-07
2/25/2023,167,1000,23.75,90.32,3.04E-07,3.92E-11,1.26E-08,4.35E-11,1.41E-07,2.45E-09,1.67E-09,0.008438695,1.55E-08,301.69092,35.288376,1.8864183,-1.3115625,6.13E-08,7.24E-08,1.05E-07
2/26/2023,185,1000,23.75,90.32,2.71E-07,3.63E-11,9.26E-09,3.97E-11,1.46E-07,1.91E-09,1.35E-09,0.006091777,1.44E-08,301.72754,24.819763,1.8910065,-0.8914677,5.56E-08,6.54E-08,9.42E-08
2/27/2023,216,1000,23.75,90.32,3.97E-07,1.67E-11,1.89E-08,7.90E-11,1.35E-07,2.09E-09,2.42E-09,0.008622639,2.34E-08,302.48877,34.1053,2.557088,-0.44745094,6.77E-08,7.95E-08,1.15E-07
2/28/2023,199,1000,23.75,90.32,2.65E-07,4.65E-11,1.07E-08,5.58E-11,1.34E-07,1.40E-09,1.38E-09,0.00651259,1.12E-08,302.00146,26.589844,2.9927187,-2.148654,4.76E-08,5.61E-08,8.08E-08
3/1/2023,230,1000,23.75,90.32,3.27E-07,6.66E-11,7.48E-09,2.78E-11,1.71E-07,3.12E-09,1.51E-09,0.007877901,1.78E-08,301.7776,32.76596,1.4547491,-0.7793671,7.01E-08,8.27E-08,1.19E-07
3/2/2023,296,1000,23.75,90.32,3.19E-07,1.33E-11,9.89E-09,4.15E-11,1.55E-07,2.45E-09,1.59E-09,0.008964427,1.87E-08,302.59814,35.61444,1.3172426,0.005989444,5.11E-08,6.01E-08,8.66E-08
3/3/2023,234,1000,23.75,90.32,2.71E-07,7.67E-11,1.35E-08,7.54E-11,1.23E-07,1.37E-09,1.51E-09,0.007343061,1.00E-08,303.136,26.849625,2.7074022,-1.7336359,4.63E-08,5.51E-08,8.01E-08
3/4/2023,294,1000,23.75,90.32,3.18E-07,9.75E-11,1.35E-08,6.25E-11,1.45E-07,2.31E-09,1.81E-09,0.008824073,1.34E-08,303.39722,32.15921,1.5830402,-2.4561596,6.30E-08,7.47E-08,1.08E-07
3/5/2023,301,1000,23.75,90.32,3.30E-07,5.04E-11,1.80E-08,8.47E-11,1.42E-07,2.24E-09,2.01E-09,0.009717215,1.30E-08,303.5559,36.384354,2.9432735,-0.2749654,5.60E-08,6.60E-08,9.51E-08
3/6/2023,216,1000,23.75,90.32,2.44E-07,6.19E-11,1.59E-08,1.34E-10,1.01E-07,1.03E-09,1.33E-09,0.008247077,8.26E-09,302.89404,31.933777,2.7783995,0.028122652,3.53E-08,4.21E-08,6.13E-08
3/7/2023,199,1000,23.75,90.32,2.26E-07,3.43E-12,1.62E-08,1.02E-10,1.06E-07,1.14E-09,1.35E-09,0.007021487,7.26E-09,303.14233,26.53209,2.2321453,-1.6764259,3.33E-08,3.89E-08,5.59E-08
3/8/2023,189,1000,23.75,90.32,2.78E-07,4.23E-11,2.05E-08,1.72E-10,1.00E-07,1.27E-09,1.80E-09,0.007903624,8.19E-09,301.94092,32.33644,2.1382427,-4.926984,3.76E-08,4.44E-08,6.41E-08
3/9/2023,193,1000,23.75,90.32,3.46E-07,1.92E-11,1.75E-08,1.22E-10,1.15E-07,1.43E-09,1.76E-09,0.009274706,1.49E-08,302.66284,36.156235,2.0774736,-2.167327,4.65E-08,5.46E-08,7.87E-08
3/10/2023,191,1000,23.75,90.32,3.24E-07,1.85E-11,1.29E-08,4.68E-11,1.36E-07,2.97E-09,1.76E-09,0.009347383,1.50E-08,301.85083,38.631775,-0.30502707,-0.9273657,6.59E-08,7.71E-08,1.11E-07
3/11/2023,218,1000,23.75,90.32,3.29E-07,1.14E-11,1.35E-08,5.88E-11,1.43E-07,2.60E-09,1.69E-09,0.008785859,1.12E-08,302.93433,34.142166,0.39386725,-3.0333633,5.25E-08,6.15E-08,8.82E-08
3/12/2023,180,1000,23.75,90.32,3.51E-07,1.25E-11,2.54E-08,1.81E-10,1.17E-07,1.44E-09,2.08E-09,0.008963347,1.59E-08,303.71997,32.136673,1.1822767,-3.6580105,5.59E-08,6.55E-08,9.40E-08
3/13/2023,178,1000,23.75,90.32,3.57E-07,1.09E-11,3.81E-08,5.22E-10,8.73E-08,9.33E-10,2.32E-09,0.009306341,8.21E-09,303.9392,33.48378,2.383172,-2.813181,4.00E-08,4.69E-08,6.73E-08
3/14/2023,196,1000,23.75,90.32,5.08E-07,2.10E-11,5.33E-08,5.53E-10,8.11E-08,2.37E-09,3.41E-09,0.013729792,1.31E-08,297.9375,71.31555,-0.60840154,-3.8195133,5.37E-08,6.31E-08,9.11E-08
3/15/2023,168,1000,23.75,90.32,4.48E-07,2.62E-11,5.30E-08,9.43E-10,7.44E-08,3.45E-09,3.15E-09,0.013975233,1.33E-08,296.95923,76.06709,-3.9778576,0.7028117,5.90E-08,6.95E-08,1.01E-07
3/16/2023,181,1000,23.75,90.32,4.15E-07,2.60E-11,4.18E-08,3.82E-10,6.85E-08,1.59E-09,2.65E-09,0.014233831,7.44E-09,301.64917,58.743057,0.1023224,0.06614888,6.92E-08,8.18E-08,1.19E-07
3/17/2023,181,1000,23.75,90.32,5.68E-07,2.54E-11,6.72E-08,4.62E-10,6.07E-08,4.19E-09,4.60E-09,0.013296522,1.45E-08,297.6438,69.57109,2.316948,-4.2042704,7.26E-08,8.56E-08,1.24E-07
3/18/2023,175,1000,23.75,90.32,5.67E-07,1.73E-11,4.72E-08,3.83E-10,1.02E-07,5.86E-09,3.59E-09,0.013091788,1.41E-08,299.22852,62.160538,0.77072847,1.815485,6.18E-08,7.29E-08,1.06E-07
3/19/2023,163,1000,23.75,90.32,3.91E-07,1.25E-11,4.63E-08,1.42E-09,3.38E-08,1.74E-09,2.49E-09,0.013075512,2.24E-09,294.6089,81.59064,-0.1092782,4.1253166,2.68E-08,3.16E-08,4.55E-08
3/20/2023,121,1000,23.75,90.32,3.93E-07,7.75E-12,5.01E-08,5.60E-09,2.46E-08,1.25E-09,3.02E-09,0.014245022,5.21E-09,294.53955,88.265015,-1.206727,0.3294236,2.26E-08,2.70E-08,3.94E-08
3/21/2023,143,1000,23.75,90.32,3.30E-07,3.03E-11,4.01E-08,1.49E-09,4.76E-08,2.04E-09,2.26E-09,0.013620272,7.10E-09,294.187,89.034744,0.19535315,1.7112331,3.85E-08,4.58E-08,6.67E-08
3/22/2023,132,1000,23.75,90.32,4.18E-07,1.94E-11,6.17E-08,2.36E-09,3.93E-08,2.38E-09,3.23E-09,0.014691383,6.16E-09,298.10547,75.03012,0.2867247,2.6657581,4.13E-08,4.86E-08,7.03E-08
3/23/2023,129,1000,23.75,90.32,4.44E-07,2.51E-11,5.55E-08,1.01E-09,7.24E-08,4.29E-09,3.44E-09,0.014525957,1.30E-08,297.0332,79.265274,-0.5893417,3.85682,4.72E-08,5.56E-08,8.04E-08
3/24/2023,147,1000,23.75,90.32,3.39E-07,2.52E-11,3.39E-08,1.48E-10,1.30E-07,4.60E-09,2.54E-09,0.011991408,1.26E-08,301.58252,48.462585,0.62511283,1.2843227,6.20E-08,7.28E-08,1.05E-07
3/25/2023,142,1000,23.75,90.32,4.86E-07,4.64E-11,4.27E-08,3.25E-10,1.32E-07,9.01E-09,3.67E-09,0.016415711,1.34E-08,300.2251,72.66554,-1.0586138,2.819131,6.58E-08,7.77E-08,1.12E-07
3/26/2023,142,1000,23.75,90.32,3.16E-07,3.91E-11,4.46E-08,1.59E-09,4.15E-08,1.23E-09,2.28E-09,0.01708917,6.38E-09,300.77173,72.73013,3.3740196,3.7165155,3.63E-08,4.37E-08,6.53E-08
3/27/2023,157,1000,23.75,90.32,4.01E-07,8.18E-11,4.83E-08,1.22E-09,6.62E-08,2.67E-09,2.87E-09,0.015572257,8.97E-09,299.2661,73.99736,-1.2876472,4.368558,4.41E-08,5.30E-08,7.78E-08
3/28/2023,159,1000,23.75,90.32,4.29E-07,8.44E-11,3.88E-08,3.34E-10,1.25E-07,3.96E-09,3.03E-09,0.013743479,1.27E-08,302.55103,53.668884,0.9386545,1.2773247,6.85E-08,8.13E-08,1.18E-07
3/29/2023,162,1000,23.75,90.32,3.08E-07,3.25E-11,3.48E-08,1.71E-10,7.52E-08,2.13E-09,2.08E-09,0.015551467,5.50E-09,298.34302,77.675415,3.08811,-0.8976757,4.05E-08,4.82E-08,7.06E-08
3/30/2023,163,1000,23.75,90.32,3.11E-07,5.01E-11,4.64E-08,1.87E-09,4.55E-08,1.36E-09,2.28E-09,0.016817652,4.44E-09,299.4485,78.492355,1.4144535,2.6060066,3.64E-08,4.42E-08,6.65E-08
3/31/2023,144,1000,23.75,90.32,3.83E-07,2.70E-11,5.45E-08,2.72E-09,4.05E-08,1.93E-09,3.18E-09,0.01676799,1.11E-08,299.12964,79.34619,0.3455271,1.5990686,3.52E-08,4.25E-08,6.37E-08
4/1/2023,143,1000,23.75,90.32,4.19E-07,2.84E-11,3.67E-08,3.63E-10,1.14E-07,6.92E-09,2.83E-09,0.014311884,9.77E-09,295.6101,84.53465,1.9289551,1.9288015,3.69E-08,4.35E-08,6.30E-08
4/2/2023,161,1000,23.75,90.32,4.79E-07,5.05E-11,7.31E-08,5.38E-09,5.48E-08,2.70E-09,3.98E-09,0.014082056,1.31E-08,300.25464,62.78734,1.59021,2.116763,4.12E-08,4.90E-08,7.11E-08
4/3/2023,158,1000,23.75,90.32,3.91E-07,1.08E-11,3.31E-08,6.83E-10,8.20E-08,2.35E-09,2.68E-09,0.013907749,2.35E-08,300.88232,60.966583,-1.1062689,4.2641296,3.33E-08,3.93E-08,5.70E-08
4/4/2023,155,1000,23.75,90.32,2.16E-07,3.22E-11,5.00E-09,6.00E-11,9.23E-08,1.71E-09,9.18E-10,0.015463851,8.84E-09,300.8772,66.96449,-0.99735826,4.9670534,3.31E-08,3.94E-08,5.75E-08
4/5/2023,141,1000,23.75,90.32,3.99E-07,7.15E-11,3.48E-08,4.54E-10,8.82E-08,2.76E-09,2.81E-09,0.016109005,2.07E-08,301.2461,68.89668,-4.3640203,2.4855528,4.35E-08,5.28E-08,7.87E-08
4/6/2023,138,1000,23.75,90.32,3.06E-07,1.44E-11,2.61E-08,2.70E-10,1.19E-07,1.77E-09,2.02E-09,0.009811018,1.01E-08,304.208,35.276672,-0.39788282,-0.965366,4.58E-08,5.40E-08,7.83E-08
4/7/2023,166,1000,23.75,90.32,3.33E-07,1.78E-11,3.02E-08,2.92E-10,1.22E-07,1.80E-09,2.11E-09,0.010301471,1.25E-08,305.19922,34.959305,-0.20259905,0.9641146,4.27E-08,5.04E-08,7.32E-08
4/8/2023,198,1000,23.75,90.32,3.36E-07,1.13E-11,1.63E-08,9.01E-11,1.79E-07,2.78E-09,1.87E-09,0.008241959,1.17E-08,305.9917,27.631119,-0.17526084,-0.1818257,4.60E-08,5.40E-08,7.79E-08
4/9/2023,184,1000,23.75,90.32,3.24E-07,1.43E-11,2.10E-08,1.69E-10,1.38E-07,1.44E-09,1.83E-09,0.008927863,1.29E-08,306.45068,28.405212,1.0901241,0.3407011,4.36E-08,5.11E-08,7.37E-08
4/10/2023,223,1000,23.75,90.32,3.94E-07,3.29E-11,2.99E-08,2.29E-10,1.33E-07,1.69E-09,2.40E-09,0.010370102,1.74E-08,306.45483,32.826447,0.9177562,0.6064679,5.87E-08,6.91E-08,9.95E-08
4/11/2023,201,1000,23.75,90.32,3.76E-07,1.41E-11,3.53E-08,3.91E-10,1.32E-07,1.61E-09,2.31E-09,0.010127477,1.23E-08,306.7649,31.65216,-0.16514182,2.0921278,4.67E-08,5.49E-08,7.90E-08
4/12/2023,201,1000,23.75,90.32,4.45E-07,1.93E-11,6.62E-08,1.30E-09,9.02E-08,1.21E-09,3.53E-09,0.010540448,1.11E-08,307.3833,29.290497,0.5854966,-0.6037088,4.78E-08,5.61E-08,8.06E-08
4/13/2023,189,1000,23.75,90.32,5.50E-07,7.79E-13,8.92E-08,1.51E-08,4.96E-08,6.48E-10,5.21E-09,0.010765739,1.20E-08,308.4673,28.170364,1.3066273,1.2616272,3.31E-08,3.87E-08,5.54E-08
4/14/2023,174,1000,23.75,90.32,5.94E-07,1.70E-11,7.72E-08,3.31E-08,6.23E-08,6.49E-10,5.84E-09,0.011387058,1.15E-08,309.79102,27.264969,0.30388248,-0.46390682,4.91E-08,5.77E-08,8.29E-08
4/15/2023,177,1000,23.75,90.32,8.93E-07,2.99E-11,8.72E-08,6.97E-08,9.08E-08,1.74E-09,9.25E-09,0.01432405,1.35E-08,309.30103,34.396057,-0.5332466,-1.1586924,7.76E-08,9.10E-08,1.31E-07
4/16/2023,189,1000,23.75,90.32,1.05E-06,1.49E-11,1.13E-07,1.07E-07,2.29E-08,3.54E-10,1.15E-08,0.013742145,1.36E-08,309.05054,35.61975,0.63865167,-0.012752,5.24E-08,6.14E-08,8.82E-08
4/17/2023,166,1000,23.75,90.32,4.39E-07,1.93E-11,5.87E-08,2.22E-09,5.96E-08,6.88E-10,2.83E-09,0.015222635,1.12E-08,307.55396,44.401947,1.2070017,3.9321766,3.51E-08,4.16E-08,6.04E-08
4/18/2023,171,1000,23.75,90.32,4.83E-07,2.92E-11,7.03E-08,4.47E-09,3.67E-08,6.66E-10,3.46E-09,0.01826451,8.10E-09,307.36768,53.798264,-0.23853552,3.0026617,3.73E-08,4.52E-08,6.78E-08
4/19/2023,158,1000,23.75,90.32,4.39E-07,2.81E-11,6.35E-08,4.16E-09,4.25E-08,5.62E-10,2.94E-09,0.01816452,7.40E-09,308.08984,53.624924,0.28232908,3.0737343,3.29E-08,3.98E-08,5.94E-08
4/20/2023,162,1000,23.75,90.32,6.59E-07,3.12E-11,7.94E-08,4.99E-08,1.60E-08,3.61E-10,6.09E-09,0.018587537,8.60E-09,306.23633,62.94316,-1.4311161,2.1465235,3.69E-08,4.48E-08,6.75E-08
4/21/2023,147,1000,23.75,90.32,4.59E-07,1.39E-10,7.22E-08,6.06E-09,3.64E-08,1.24E-09,3.64E-09,0.016303636,1.33E-08,301.92358,67.158615,0.82486737,0.25591445,4.69E-08,5.68E-08,8.35E-08
